name,link,author,title,review_body,rating,average_rating,source,source_url,uniq_id,scraped_at
"NÄSSELKLOCKA Cushion cover - off-white/floral pattern 20x20 """,https://www.ikea.com/us/en/p/naesselklocka-cushion-cover-off-white-floral-pattern-40516469/,SHEILA,great colors,great colors,5,5,IKEA,ikea.com,cd06bb04-aaed-51a8-80c3-b48165a4dff2,07/16/22
"NÄSSELKLOCKA Cushion cover - off-white/floral pattern 20x20 """,https://www.ikea.com/us/en/p/naesselklocka-cushion-cover-off-white-floral-pattern-40516469/,NANCY,Beautiful brighton up my sofa,Beautiful brighton up my sofa,5,5,IKEA,ikea.com,cd06bb04-aaed-51a8-80c3-b48165a4dff2,07/16/22
"NÄSSELKLOCKA Cushion cover - off-white/floral pattern 20x20 """,https://www.ikea.com/us/en/p/naesselklocka-cushion-cover-off-white-floral-pattern-40516469/,Paula,Beautiful pillow cover,"I love IKEA pillow covers! I have four 20x20 pillows and with IKEA pillow covers, I can afford to change them as often as I’d like! This particular cover is velvety soft and beautiful. It has a zipper closure and is easy to wash.",5,5,IKEA,ikea.com,cd06bb04-aaed-51a8-80c3-b48165a4dff2,07/16/22
"NÄSSELKLOCKA Cushion cover - off-white/floral pattern 20x20 """,https://www.ikea.com/us/en/p/naesselklocka-cushion-cover-off-white-floral-pattern-40516469/,Kristy,Beautiful,"I love this pillow cover, I bought it with my sister and put it on my bed and every time I see it I think of her. I hand washed it and hung it to dry and it came out very soft and it’s so pretty",5,5,IKEA,ikea.com,cd06bb04-aaed-51a8-80c3-b48165a4dff2,07/16/22
"NÄSSELKLOCKA Cushion cover - off-white/floral pattern 20x20 """,https://www.ikea.com/us/en/p/naesselklocka-cushion-cover-off-white-floral-pattern-40516469/,Phyllis,Love this pattern.,Love this pattern.,5,5,IKEA,ikea.com,cd06bb04-aaed-51a8-80c3-b48165a4dff2,07/16/22
"NÄSSELKLOCKA Cushion cover - off-white/floral pattern 20x20 """,https://www.ikea.com/us/en/p/naesselklocka-cushion-cover-off-white-floral-pattern-40516469/,Karen,Beautiful print and fabric. I,"Beautiful print and fabric. I highly recommend this pillow cover, especially for the spring!",5,5,IKEA,ikea.com,cd06bb04-aaed-51a8-80c3-b48165a4dff2,07/16/22
"NÄSSELKLOCKA Cushion cover - off-white/floral pattern 20x20 """,https://www.ikea.com/us/en/p/naesselklocka-cushion-cover-off-white-floral-pattern-40516469/,colleen,Beautiful pattern,"Versatile and beautiful pattern to dress up any sofa or bed. The material has a thin, velvety feel to it.",5,5,IKEA,ikea.com,cd06bb04-aaed-51a8-80c3-b48165a4dff2,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,Susan,our fav coffee !!,we grind it daily for our french press :),5,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,Eva,Good stuff!,Good stuff!,5,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,SOPHIA,Excellent coffee,"This is very dark strong but clean finish taste real espresso coffee bean also very cheap compare to high end specialty beans
I bought for my friends and family &for my self- i am Barista.",5,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,Audra,Everyday coffee,This is the only coffee that I keep on hand for everyday use. It works perfectly in my stove top percolator and the fact that it is an espresso keeps me going all day long. I love the taste and the smell. Obsessed. I make IKEA runs just to get this product.,5,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,Dusanka,Great coffee! Thank you for,"Great coffee! Thank you for offering beans, the only way I buy coffee....",5,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,Erin,Makes delicious cold brew,I gave this a try on a whim when I got a new manual cold brew set up. It makes the best cold brew in my opinion. It has a hint of chocolate/mocha to it and is perfect all on its own. I hope it doesn't ever get discontinued because I don't know what else will compare. I even got a bag for my mom to try out since I was raving about this and she just got a cold brew maker.,5,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,Justin,A little,Coffee roast is good taste is a little on the weaker side not too much going on but a clean cup.,4,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,Sonya M.,Didn’t have a great flavor,Didn’t have a great flavor and the beans are dry.,3,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,MARIA,Espresso,I use this coffee for espresso drinks and tastes great. You can’t bit the price!,5,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,Nicole U.,Amazing organic utz certified beans,People are sleeping on IKEA’s food and beverage. This coffee hands down better then a majority of well know bean subscriptions across the US. I grind my beans daily. Perfect for straight espresso and medium for pour overs. Try it!,5,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,Chau-Wen,quality for the bucks,This whole bean coffee is organic and low price. It satisfies the caffeine urge and budget.,5,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,Mark,espresso beans at a reasonable price,"full, rich flavor. consistent quality. less expensive per pound than many weaker flavored beans.",5,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,Stephanie,I am happily surprised!,This coffee is really yummy. Full bodied and yet not much acid.,5,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,LEATTA,I love this coffee! It,"I love this coffee! It is whole bean, but that is my preference.
I prefer to mix beans, to suit my taste.",5,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,Rajasree D,Wonderful taste,"Pleasantly surprised. It is so good. Very handsomely priced. Hopefully, IKEA won’t change anything about this product.",5,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,LMLR,Good deal.,Love that they it is organic.,4,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,22 VOL Robin,Great tasting coffee works perfect in my espresso,Great tasting coffee works perfect in my espresso maker. Very rich nice flavor can’t beat the price,5,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
PÅTÅR Espresso coffee beans - organic/UTZ certified/100 % Arabica beans,https://www.ikea.com/us/en/p/patar-espresso-coffee-beans-organic-utz-certified-100-arabica-beans-90324241/,Rusbowler,good coffee,"Pretty decent coffee. Is it the best and the freshest coffee I've ever had? No. Not by a long shot. But, pound for pound, dollar for dollar, this is good stuff for the price.",4,4.6,IKEA,ikea.com,f8ad3c90-dfe1-5d3e-9425-e09436c8a1ba,07/16/22
"BEGRIPA Handle - turquoise/half-round 5 1/8 """,https://www.ikea.com/us/en/p/begripa-handle-turquoise-half-round-00446124/,william,Cute,I like the quality and the look.,4,4.2,IKEA,ikea.com,92d69e22-9947-58dc-969f-e1e8af689bdf,07/16/22
"BEGRIPA Handle - turquoise/half-round 5 1/8 """,https://www.ikea.com/us/en/p/begripa-handle-turquoise-half-round-00446124/,Dallie,Nice,Love the size and ease of use,5,4.2,IKEA,ikea.com,92d69e22-9947-58dc-969f-e1e8af689bdf,07/16/22
"BEGRIPA Handle - turquoise/half-round 5 1/8 """,https://www.ikea.com/us/en/p/begripa-handle-turquoise-half-round-00446124/,Hannah,Easy install,Super easy install and easy for our daughter to use!,5,4.2,IKEA,ikea.com,92d69e22-9947-58dc-969f-e1e8af689bdf,07/16/22
"BEGRIPA Handle - turquoise/half-round 5 1/8 """,https://www.ikea.com/us/en/p/begripa-handle-turquoise-half-round-00446124/,KAREN,Goes nicely in my kitchen,Goes nicely in my kitchen,5,4.2,IKEA,ikea.com,92d69e22-9947-58dc-969f-e1e8af689bdf,07/16/22
"BEGRIPA Handle - turquoise/half-round 5 1/8 """,https://www.ikea.com/us/en/p/begripa-handle-turquoise-half-round-00446124/,LESLIE,You have to make your own holes,You have to make your own holes to use these door handles on the kids wardrobe. I honestly don't like it because you have to be very careful if not you have crooked handles and holes that cannot be erased. Not even ikea assembly specialist can get it right. There is absolutely no guidance.,1,4.2,IKEA,ikea.com,92d69e22-9947-58dc-969f-e1e8af689bdf,07/16/22
"BEGRIPA Handle - turquoise/half-round 5 1/8 """,https://www.ikea.com/us/en/p/begripa-handle-turquoise-half-round-00446124/,KATAOON,Love it,Love it,5,4.2,IKEA,ikea.com,92d69e22-9947-58dc-969f-e1e8af689bdf,07/16/22
